,Ind_ID,GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,label,Family
430,5022571,M,Y,Y,202500.0,Pensioner,Higher education,Married,House / apartment,-21721.0,365243,1,0,0,0,Laborers,0,2
431,5024578,F,N,N,90000.0,Working,Secondary,Married,With parents,-10253.0,-1462,1,0,0,0,Laborers,0,4
432,5058405,M,Y,Y,247500.0,Working,Higher education,Married,House / apartment,-12843.0,-2609,1,0,0,0,Managers,0,2
433,5041869,M,Y,N,99000.0,State servant,Secondary,Married,House / apartment,-19433.0,-521,1,1,1,0,Core staff,0,2
434,5115894,M,Y,N,247500.0,Commercial associate,Secondary,Married,House / apartment,-17455.0,-1321,1,0,0,0,Drivers,0,2
435,5062749,M,Y,N,202500.0,State servant,Higher education,Married,House / apartment,-13387.0,-2467,1,0,0,0,Laborers,0,4
436,5045611,F,N,Y,90000.0,Working,Secondary,Married,House / apartment,-11762.0,-716,1,0,0,0,Laborers,0,6
437,5113288,F,Y,Y,121500.0,Working,Incomplete higher,Married,House / apartment,-11327.0,-101,1,1,1,0,Core staff,0,6
438,5053003,F,Y,Y,157500.0,Working,Incomplete higher,Married,House / apartment,-9389.0,-1632,1,1,1,0,Laborers,0,2
439,5118038,F,N,N,121500.0,Working,Higher education,Married,House / apartment,-11697.0,-614,1,0,0,0,HR staff,0,6
440,5091405,F,N,Y,135000.0,Working,Secondary,not married,House / apartment,-17579.0,-1904,1,1,0,0,Laborers,0,1
441,5137022,F,N,N,180000.0,State servant,Secondary,Widow,House / apartment,-18181.0,-351,1,1,1,0,Laborers,0,1
442,5117594,F,N,N,144000.0,Working,Secondary,not married,House / apartment,-16898.0,-7310,1,1,1,0,Core staff,0,1
443,5085704,M,Y,Y,126000.0,Pensioner,Secondary,Married,House / apartment,-19474.0,365243,1,0,0,0,Laborers,0,2
444,5137292,M,Y,N,225000.0,Working,Secondary,Married,House / apartment,-15243.0,-7260,1,1,1,0,High skill tech staff,0,4
445,5038751,M,Y,Y,157500.0,Commercial associate,Higher education,Married,With parents,-14192.0,-626,1,0,0,0,Drivers,0,6
446,5099900,M,Y,Y,157500.0,Commercial associate,Secondary,Married,House / apartment,-20341.0,-6853,1,0,0,0,Laborers,0,2
447,5116676,M,Y,Y,270000.0,Working,Secondary,Married,House / apartment,-13427.0,-458,1,1,0,0,Laborers,0,8
448,5061321,F,Y,Y,261000.0,State servant,Higher education,Married,House / apartment,-15050.0,-1628,1,0,0,0,Managers,0,4
449,5139410,F,Y,Y,135000.0,State servant,Secondary,Married,House / apartment,-14439.0,-6094,1,1,0,0,Core staff,0,6
450,5048486,M,Y,Y,202500.0,Working,Secondary,Married,House / apartment,-12992.0,-734,1,1,1,0,Drivers,0,2
451,5139658,F,N,Y,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483.0,365243,1,0,0,0,Laborers,0,2
452,5091280,M,N,Y,103500.0,Working,Secondary,Married,House / apartment,-11822.0,-657,1,1,0,0,Laborers,0,4
453,5023186,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-17235.0,-2700,1,0,1,0,Core staff,0,2
454,5054307,M,N,N,135000.0,Working,Secondary,Married,House / apartment,-10116.0,-880,1,0,0,0,Laborers,0,4
455,5116879,F,N,N,112500.0,Working,Higher education,not married,With parents,-11061.0,-157,1,1,1,0,High skill tech staff,0,1
456,5050453,M,N,Y,231750.0,Working,Secondary,Married,House / apartment,-14247.0,-135,1,0,0,0,Laborers,0,4
457,5022804,F,Y,Y,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,0,1
458,5091374,M,Y,Y,247500.0,Working,Secondary,Married,House / apartment,-15366.0,-1266,1,1,1,0,Drivers,0,2
459,5135484,F,N,Y,135000.0,State servant,Higher education,not married,Municipal apartment,-10660.0,-1935,1,0,0,0,Core staff,0,1
460,5054188,F,N,N,135000.0,Working,Secondary,Married,House / apartment,-11390.0,-515,1,0,1,0,Sales staff,0,2
461,5054626,F,N,Y,112500.0,Pensioner,Secondary,Widow,House / apartment,-22034.0,365243,1,0,0,0,Laborers,0,1
462,5068548,M,Y,Y,117000.0,Commercial associate,Secondary,Married,House / apartment,-19351.0,-1023,1,0,0,0,Laborers,0,2
463,5053472,M,N,Y,112500.0,Working,Secondary,Married,House / apartment,-18516.0,-2129,1,1,1,0,Low-skill Laborers,0,2
464,5105395,F,N,Y,135000.0,Working,Incomplete higher,not married,House / apartment,-10932.0,-575,1,0,0,0,Secretaries,0,1
465,5029554,F,N,Y,103500.0,Pensioner,Secondary,Widow,House / apartment,-23751.0,365243,1,0,0,0,Laborers,0,1
466,5089722,F,N,N,315000.0,Commercial associate,Secondary,Separated,House / apartment,-17617.0,-3262,1,1,1,1,Private service staff,0,1
467,5066562,F,N,N,180000.0,Commercial associate,Incomplete higher,Married,With parents,-8247.0,-430,1,1,0,1,Sales staff,0,2
468,5062547,F,N,Y,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099.0,-2207,1,0,0,1,Laborers,0,8
469,5010203,M,Y,Y,135000.0,Working,Lower secondary,Married,With parents,-9981.0,-1866,1,0,0,1,Laborers,0,2
470,5024665,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-14425.0,-4568,1,1,1,0,Laborers,0,2
471,5089626,F,N,N,315000.0,Commercial associate,Higher education,Married,House / apartment,-16188.0,-309,1,1,1,1,Sales staff,0,2
472,5021373,F,N,Y,247500.0,Working,Higher education,Married,House / apartment,-22100.0,-578,1,0,0,1,Managers,0,2
473,5054699,M,Y,Y,157500.0,Working,Higher education,Married,House / apartment,-15661.5,-6908,1,0,0,0,Laborers,0,2
474,5051180,M,Y,N,166500.0,Working,Secondary,Married,House / apartment,-13086.0,-1931,1,0,1,0,Laborers,0,4
475,5143515,F,N,Y,247500.0,Pensioner,Secondary,not married,House / apartment,-23280.0,365243,1,0,0,0,Laborers,0,1
476,5018461,F,N,Y,166500.0,Working,Secondary,Married,House / apartment,-20208.0,-8033,1,0,1,0,Laborers,0,4
477,5096300,F,N,N,112500.0,Commercial associate,Secondary,Married,House / apartment,-9320.0,-2257,1,0,0,0,High skill tech staff,0,4
478,5148897,M,N,Y,90900.0,Pensioner,Secondary,Married,House / apartment,-22233.0,365243,1,0,1,0,Laborers,0,2
479,5025047,F,Y,N,112500.0,Working,Secondary,Married,House / apartment,-11731.0,-3776,1,1,1,0,Laborers,0,8
480,5092164,F,Y,Y,45900.0,Pensioner,Secondary,Widow,House / apartment,-20282.0,365243,1,0,1,0,Laborers,0,1
481,5053143,M,N,Y,126000.0,Working,Secondary,Civil marriage,House / apartment,-12301.0,-140,1,0,1,0,Laborers,0,4
482,5038510,F,N,Y,103500.0,Working,Incomplete higher,Married,House / apartment,-11855.0,-4583,1,0,0,0,Laborers,0,2
483,5023482,F,N,Y,119250.0,Working,Secondary,Married,House / apartment,-15931.0,-4404,1,1,1,0,Core staff,0,4
484,5054099,M,Y,N,202500.0,Working,Higher education,Married,House / apartment,-11736.0,-727,1,0,0,0,Drivers,0,6
485,5062713,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-14510.0,-3805,1,0,0,0,Core staff,0,4
486,5088851,F,Y,Y,112500.0,Working,Higher education,Married,House / apartment,-11353.0,-2316,1,0,0,1,Accountants,0,2
487,5111117,F,N,Y,315000.0,Working,Higher education,Married,House / apartment,-11602.0,-1455,1,0,0,0,Managers,0,4
488,5118115,M,N,N,270000.0,Commercial associate,Secondary,Married,House / apartment,-13538.0,-5422,1,1,1,0,Drivers,0,4
489,5024258,M,N,Y,162000.0,Working,Secondary,not married,House / apartment,-11495.0,-581,1,0,0,0,Security staff,0,1
490,5113976,M,Y,N,270000.0,Working,Incomplete higher,Married,House / apartment,-11955.0,-893,1,1,1,1,Laborers,0,2
491,5099907,F,N,Y,112500.0,Working,Incomplete higher,Married,House / apartment,-10927.0,-1860,1,0,0,0,Core staff,0,6
492,5092332,F,N,Y,58500.0,Pensioner,Secondary,not married,House / apartment,-24946.0,365243,1,0,1,0,Laborers,0,1
493,5038932,F,N,Y,94500.0,Commercial associate,Higher education,Separated,House / apartment,-14548.0,-6317,1,0,1,0,Medicine staff,0,1
494,5078924,M,N,Y,270000.0,Working,Secondary,Married,House / apartment,-16116.0,-1000,1,0,1,0,Laborers,0,2
495,5068390,F,Y,Y,270000.0,Working,Higher education,Separated,House / apartment,-14052.0,-140,1,0,1,1,Sales staff,0,3
496,5046036,F,Y,Y,99000.0,Pensioner,Secondary,Civil marriage,House / apartment,-21527.0,365243,1,0,0,0,Laborers,0,2
497,5033788,F,N,Y,315000.0,Working,Higher education,Separated,House / apartment,-15738.0,-4766,1,1,1,0,Private service staff,0,3
498,5010781,F,Y,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474.0,-2259,1,0,0,1,Core staff,0,4
499,5022761,F,N,Y,180000.0,Working,Secondary,Married,House / apartment,-9791.0,-1344,1,0,0,1,Sales staff,0,2
500,5041980,F,N,N,211500.0,Commercial associate,Higher education,Married,With parents,-14636.0,-4690,1,1,1,0,Laborers,0,2
501,5113854,M,N,N,202500.0,Working,Secondary,not married,House / apartment,-15323.0,-8290,1,1,0,0,Laborers,0,1
502,5126612,F,Y,N,180000.0,Pensioner,Secondary,Widow,House / apartment,-20395.0,365243,1,0,1,0,Laborers,0,1
503,5132264,F,N,N,144000.0,Working,Secondary,Married,House / apartment,-15661.5,-2052,1,0,1,0,Laborers,0,2
504,5142136,F,N,N,144000.0,Working,Secondary,Married,House / apartment,-17001.0,-5004,1,0,0,0,Medicine staff,0,6
505,5088163,F,N,Y,270000.0,Working,Secondary,not married,House / apartment,-12922.0,-923,1,0,0,0,Core staff,0,1
506,5146086,M,N,N,148500.0,Working,Secondary,not married,Municipal apartment,-14122.0,-1193,1,0,0,1,Laborers,0,1
507,5139553,F,Y,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-13584.0,-6337,1,0,1,0,Medicine staff,0,6
508,5041474,F,N,Y,90000.0,Commercial associate,Higher education,Married,House / apartment,-9006.0,-793,1,0,0,1,Sales staff,0,2
509,5025020,F,N,Y,148500.0,Pensioner,Secondary,Married,House / apartment,-21512.0,365243,1,0,0,0,Laborers,0,2
510,5118270,F,N,N,99000.0,Working,Secondary,Married,With parents,-19566.0,-5453,1,1,0,0,Medicine staff,0,2
511,5095324,F,N,Y,315000.0,Pensioner,Secondary,Widow,House / apartment,-22854.0,365243,1,0,1,0,Laborers,0,1
512,5142290,F,N,Y,162000.0,State servant,Higher education,Civil marriage,House / apartment,-15027.0,-88,1,0,0,0,Accountants,0,4
513,5148792,F,N,Y,202500.0,Commercial associate,Secondary,Widow,House / apartment,-17450.0,-5495,1,0,0,0,Managers,0,1
514,5062031,F,Y,Y,225000.0,Working,Higher education,not married,House / apartment,-9688.0,-593,1,0,1,1,Laborers,0,1
515,5088836,F,N,Y,612000.0,State servant,Secondary,Married,House / apartment,-12563.0,-3715,1,0,0,1,Accountants,0,2
516,5035418,F,N,Y,292500.0,Working,Higher education,Married,House / apartment,-21111.0,-4816,1,0,0,0,Core staff,0,2
517,5089896,F,N,Y,67500.0,Pensioner,Higher education,not married,Municipal apartment,-23694.0,365243,1,0,0,1,Laborers,0,1
518,5137407,F,N,N,157500.0,Working,Higher education,Separated,House / apartment,-17237.0,-3000,1,0,0,0,Medicine staff,0,1
519,5086060,F,N,Y,135000.0,State servant,Secondary,Married,House / apartment,-20542.0,-9422,1,0,1,0,Core staff,0,2
520,5095117,F,N,Y,67500.0,Working,Higher education,Married,House / apartment,-14240.0,-1586,1,0,0,0,Core staff,0,2
521,5067419,F,N,Y,144000.0,Pensioner,Secondary,Married,House / apartment,-23334.0,365243,1,0,0,0,Laborers,0,2
522,5041307,F,Y,Y,90000.0,Pensioner,Secondary,Married,House / apartment,-23118.0,365243,1,0,1,0,Laborers,0,2
523,5146401,F,N,Y,112500.0,Working,Secondary,Separated,House / apartment,-19682.0,-2104,1,1,0,0,Cleaning staff,0,1
524,5105137,F,N,Y,112500.0,Working,Secondary,not married,House / apartment,-9957.0,-1032,1,0,0,0,Laborers,0,1
525,5053388,F,N,Y,135000.0,Working,Secondary,Civil marriage,House / apartment,-16300.0,-9698,1,0,0,1,Managers,0,2
526,5146467,M,Y,N,360000.0,State servant,Higher education,Married,House / apartment,-9983.0,-1923,1,0,0,0,Laborers,0,2
527,5113082,F,N,Y,112500.0,Working,Higher education,not married,House / apartment,-15303.0,-1131,1,0,0,0,Core staff,0,3
528,5052755,M,N,Y,225000.0,Working,Secondary,Civil marriage,House / apartment,-10570.0,-1175,1,0,0,0,Managers,0,2
529,5092436,F,Y,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-19921.0,365243,1,0,1,0,Laborers,0,2
530,5022243,F,N,Y,202500.0,Working,Secondary,Married,House / apartment,-15231.0,-8375,1,0,0,1,High skill tech staff,0,2
531,5113020,M,Y,Y,202500.0,State servant,Secondary,Married,House / apartment,-14622.0,-2199,1,0,0,0,Core staff,0,2
532,5058267,M,N,N,225000.0,Commercial associate,Secondary,Married,With parents,-17868.0,-1912,1,0,0,0,Drivers,0,4
533,5037247,M,Y,Y,112500.0,Working,Secondary,Married,House / apartment,-12170.0,-926,1,0,0,0,Laborers,0,6
534,5100461,M,Y,Y,202500.0,Commercial associate,Secondary,Civil marriage,House / apartment,-12417.0,-2499,1,0,0,0,High skill tech staff,0,4
535,5096753,M,Y,N,328500.0,Working,Higher education,Married,House / apartment,-14897.0,-2654,1,1,1,0,Laborers,0,2
536,5091778,M,N,Y,112500.0,Commercial associate,Secondary,Married,House / apartment,-10874.0,-1174,1,1,0,0,Laborers,0,6
537,5038569,M,Y,Y,202500.0,Working,Secondary,Married,House / apartment,-19974.0,-230,1,0,1,0,Laborers,0,2
538,5069169,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-10314.0,-962,1,0,0,1,Sales staff,0,2
539,5065820,M,Y,Y,157500.0,Working,Secondary,Married,House / apartment,-15661.5,-2276,1,0,0,0,Laborers,0,4
540,5091048,F,N,Y,270000.0,Commercial associate,Higher education,Married,House / apartment,-15438.0,-2197,1,0,0,1,Secretaries,0,6
541,5097134,M,Y,Y,157500.0,Working,Secondary,Married,House / apartment,-11382.0,-2468,1,1,1,0,Drivers,0,2
542,5097106,F,N,Y,193500.0,Working,Secondary,Married,House / apartment,-21026.0,-11448,1,0,1,0,Laborers,0,2
543,5099877,F,Y,Y,103500.0,Pensioner,Secondary,Married,House / apartment,-21671.0,365243,1,0,1,0,Laborers,0,2
544,5033884,M,Y,Y,90000.0,Working,Secondary,Married,House / apartment,-20063.0,-932,1,1,1,0,Core staff,0,2
545,5097024,M,Y,N,198000.0,Commercial associate,Higher education,Married,House / apartment,-13643.0,-2956,1,0,0,0,Managers,0,2
546,5010412,F,N,Y,202500.0,Pensioner,Secondary,Married,House / apartment,-21854.0,365243,1,0,0,0,Laborers,0,2
547,5091144,M,Y,N,225000.0,Working,Secondary,Married,House / apartment,-10785.0,-1345,1,0,0,0,Laborers,0,2
548,5088503,M,Y,Y,72000.0,Working,Higher education,Married,House / apartment,-21897.0,-619,1,0,0,0,Security staff,0,2
549,5126142,M,Y,N,202500.0,Working,Secondary,Married,House / apartment,-15904.0,-3787,1,0,0,0,Laborers,0,6
550,5067020,F,Y,Y,247500.0,Working,Secondary,Civil marriage,House / apartment,-17152.0,-1253,1,0,0,1,Laborers,0,4
551,5061076,M,Y,N,157500.0,State servant,Secondary,Married,House / apartment,-14926.0,-3242,1,1,0,0,Laborers,0,2
552,5126527,F,N,N,225000.0,State servant,Secondary,Married,With parents,-12269.0,-196,1,0,1,0,Medicine staff,0,2
553,5078931,M,N,N,112500.0,Commercial associate,Secondary,not married,Municipal apartment,-15853.0,-298,1,0,1,0,Laborers,0,1
554,5125471,M,Y,Y,450000.0,Commercial associate,Higher education,Married,House / apartment,-17437.0,-1748,1,0,0,0,Laborers,0,4
555,5025207,M,Y,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-9901.0,-124,1,0,0,0,Drivers,0,4
556,5042097,F,N,N,108000.0,Working,Secondary,Separated,House / apartment,-14349.0,-4082,1,0,1,0,Laborers,0,3
557,5067653,F,N,Y,787500.0,State servant,Higher education,Married,House / apartment,-17203.0,-1431,1,0,0,1,Managers,0,2
558,5089137,F,Y,N,202500.0,Commercial associate,Secondary,Civil marriage,With parents,-14228.0,-5330,1,0,1,0,Laborers,0,2
559,5065601,M,N,Y,157500.0,Commercial associate,Secondary,Married,House / apartment,-20867.0,-1266,1,0,1,0,Laborers,0,2
560,5112833,F,N,Y,90000.0,Working,Secondary,Separated,With parents,-13200.0,-1017,1,0,1,1,Sales staff,0,3
561,5024636,F,N,Y,166500.0,Working,Secondary,Married,House / apartment,-19922.0,-1128,1,0,0,0,Laborers,0,2
562,5050549,M,N,N,225000.0,Working,Higher education,Civil marriage,House / apartment,-16768.0,-3088,1,1,0,0,Laborers,0,6
563,5065763,F,N,Y,90000.0,Working,Secondary,not married,House / apartment,-14746.0,-693,1,0,0,0,Laborers,0,1
564,5089269,F,N,N,72000.0,Working,Secondary,not married,House / apartment,-18799.0,-1466,1,1,0,0,Cleaning staff,0,1
565,5061207,M,Y,Y,225000.0,Working,Secondary,Separated,House / apartment,-17754.0,-1689,1,0,0,0,Drivers,0,29
566,5028684,M,N,Y,157500.0,Working,Secondary,Married,House / apartment,-9582.0,-3003,1,0,0,1,Laborers,0,2
567,5028737,M,N,Y,360000.0,Commercial associate,Secondary,Married,House / apartment,-12483.0,-4039,1,0,0,0,Managers,0,2
568,5113406,M,Y,Y,450000.0,Commercial associate,Higher education,not married,House / apartment,-10837.0,-588,1,0,0,1,Sales staff,0,1
569,5025741,F,Y,N,216000.0,Working,Higher education,Married,Municipal apartment,-11974.0,-282,1,0,1,0,Sales staff,0,2
570,5045992,F,N,Y,157500.0,Commercial associate,Secondary,Married,House / apartment,-15256.0,-4491,1,0,0,0,Laborers,0,2
571,5054453,M,Y,Y,315000.0,Working,Higher education,Married,House / apartment,-17914.0,-1155,1,0,0,0,Laborers,0,2
572,5024586,F,Y,Y,315000.0,State servant,Secondary,Married,House / apartment,-12348.0,-1220,1,0,0,0,Managers,0,6
573,5090701,F,N,N,594000.0,Pensioner,Higher education,not married,Municipal apartment,-17387.0,365243,1,0,0,0,Laborers,0,1
574,5091929,F,Y,N,135000.0,Working,Secondary,Married,House / apartment,-18197.0,-657,1,0,0,0,Laborers,0,2
575,5149034,F,N,Y,180000.0,State servant,Higher education,Married,House / apartment,-17483.0,-1203,1,0,0,0,Core staff,0,2
576,5114114,M,Y,N,157500.0,Working,Secondary,Separated,House / apartment,-17054.0,-712,1,0,1,0,Security staff,0,1
577,5142579,F,Y,Y,234000.0,Working,Secondary,not married,House / apartment,-20668.0,-2844,1,0,0,0,Laborers,0,3
578,5046035,F,Y,Y,99000.0,Pensioner,Secondary,Civil marriage,House / apartment,-21527.0,365243,1,0,0,0,Laborers,0,2
579,5050756,M,Y,N,225000.0,Commercial associate,Secondary,Married,House / apartment,-18058.0,-4031,1,1,0,0,Drivers,0,2
580,5047853,M,Y,Y,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569.0,-3322,1,0,0,0,Laborers,0,4
581,5009790,F,N,N,198000.0,Pensioner,Secondary,Widow,House / apartment,-22002.0,365243,1,0,1,0,Laborers,0,1
582,5135819,F,N,Y,90000.0,Commercial associate,Secondary,Married,House / apartment,-19482.0,-2878,1,0,0,0,Laborers,0,2
583,5092287,F,N,Y,247500.0,Pensioner,Higher education,Married,House / apartment,-22107.0,365243,1,0,0,0,Laborers,0,2
584,5105743,M,Y,N,112500.0,Working,Higher education,Married,House / apartment,-15661.5,-6693,1,1,1,0,High skill tech staff,0,6
585,5028280,F,N,N,157500.0,Commercial associate,Incomplete higher,Married,With parents,-11941.0,-2760,1,0,0,0,Laborers,0,4
586,5095896,F,N,N,112500.0,Commercial associate,Higher education,Married,House / apartment,-16018.0,-2532,1,1,1,0,Managers,0,4
587,5024352,M,Y,Y,585000.0,Commercial associate,Secondary,Married,With parents,-16653.0,-1646,1,0,0,0,Drivers,0,2
588,5100027,F,Y,N,180000.0,Working,Secondary,Married,House / apartment,-19317.0,-11542,1,0,0,0,Medicine staff,0,2
589,5028337,F,Y,N,225000.0,Working,Higher education,not married,With parents,-13861.0,-5408,1,0,0,0,Laborers,0,3
590,5090788,F,Y,Y,225000.0,Commercial associate,Secondary,Separated,House / apartment,-10909.0,-1374,1,0,0,0,Managers,0,3
591,5046126,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-20301.0,-3092,1,1,1,0,Managers,0,2
592,5092265,M,N,Y,112500.0,Working,Secondary,Civil marriage,House / apartment,-17837.0,-351,1,0,0,0,Security staff,0,2
593,5143319,F,Y,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-20838.0,365243,1,0,0,0,Laborers,0,2
594,5114354,M,Y,N,180000.0,Commercial associate,Secondary,Married,Municipal apartment,-9810.0,-2993,1,1,0,0,Laborers,0,2
595,5117248,F,N,Y,112500.0,Working,Secondary,Married,House / apartment,-12974.0,-2379,1,0,0,0,Laborers,0,6
596,5024386,F,N,N,117000.0,Working,Secondary,Married,Municipal apartment,-13494.0,-1281,1,0,0,0,Sales staff,0,2
597,5026178,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-19171.0,-7804,1,1,0,0,Laborers,0,2
598,5033439,M,Y,N,270000.0,Working,Higher education,Married,House / apartment,-11723.0,-3002,1,0,1,0,Laborers,0,6
599,5089320,F,Y,N,135000.0,Commercial associate,Higher education,Married,House / apartment,-11616.0,-825,1,1,1,1,High skill tech staff,0,2
600,5053872,M,Y,Y,157500.0,Working,Secondary,Married,House / apartment,-11627.0,-2128,1,0,0,0,Laborers,0,4
601,5091735,F,Y,Y,243000.0,Working,Secondary,not married,House / apartment,-14716.0,-2057,1,0,0,0,Sales staff,0,1
602,5105791,M,N,N,121500.0,State servant,Incomplete higher,not married,House / apartment,-8947.0,-1611,1,1,0,0,Laborers,0,1
603,5125928,M,N,Y,135000.0,Working,Secondary,Married,House / apartment,-11729.0,-652,1,0,0,0,Laborers,0,4
604,5115662,M,Y,Y,225000.0,Commercial associate,Higher education,not married,House / apartment,-15994.0,-2537,1,0,1,0,Sales staff,0,1
605,5029256,M,Y,Y,225000.0,Working,Higher education,Married,House / apartment,-13456.0,-992,1,0,0,0,Drivers,0,6
606,5136029,M,Y,N,112500.0,State servant,Secondary,Married,House / apartment,-19532.0,-2331,1,0,0,0,Laborers,0,2
607,5037157,F,N,Y,157500.0,Pensioner,Secondary,Married,House / apartment,-22861.0,365243,1,0,1,0,Laborers,0,2
608,5046531,M,Y,N,202500.0,Pensioner,Higher education,Married,House / apartment,-20195.0,365243,1,0,0,0,Laborers,0,2
609,5023177,F,N,Y,337500.0,Working,Secondary,Civil marriage,House / apartment,-17738.0,-4710,1,1,1,0,Laborers,0,4
610,5021967,F,N,N,103500.0,Working,Secondary,Married,House / apartment,-11720.0,-1191,1,0,0,0,Sales staff,0,4
611,5135530,F,Y,Y,99000.0,Pensioner,Secondary,Married,House / apartment,-21014.0,365243,1,0,0,0,Laborers,0,2
612,5146534,F,Y,N,67500.0,State servant,Secondary,Married,House / apartment,-15151.0,-1162,1,0,0,0,Core staff,0,4
613,5126101,F,N,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-21042.0,365243,1,0,1,0,Laborers,0,2
614,5088161,F,N,Y,270000.0,Working,Secondary,not married,House / apartment,-12922.0,-923,1,0,0,0,Core staff,0,1
615,5100394,M,N,Y,315000.0,Commercial associate,Secondary,Married,House / apartment,-12287.0,-3900,1,0,0,0,Core staff,0,4
616,5079035,F,N,Y,135000.0,Pensioner,Lower secondary,Married,House / apartment,-22569.0,365243,1,0,0,0,Laborers,0,2
617,5095631,M,Y,N,180000.0,Working,Higher education,Married,House / apartment,-11178.0,-219,1,0,0,0,Drivers,0,4
618,5113647,F,N,Y,225000.0,Working,Incomplete higher,Married,House / apartment,-12262.0,-223,1,0,0,1,Managers,0,2
619,5046336,F,N,N,85500.0,Working,Secondary,Civil marriage,House / apartment,-10217.0,-900,1,1,0,0,Accountants,0,4
620,5028781,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-15836.0,-3034,1,0,0,0,Laborers,0,2
621,5125730,F,Y,Y,119700.0,Working,Higher education,Married,House / apartment,-13058.0,-3329,1,0,1,0,Laborers,0,4
622,5023724,M,Y,N,495000.0,Working,Secondary,Married,House / apartment,-10261.0,-235,1,0,1,0,Laborers,0,4
623,5116369,M,N,Y,112500.0,Working,Secondary,Married,House / apartment,-19511.0,-3503,1,0,0,0,Drivers,0,2
624,5062214,F,N,Y,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283.0,-1324,1,0,0,0,Accountants,0,6
625,5009023,F,N,Y,216000.0,State servant,Higher education,Married,House / apartment,-15444.0,-3112,1,0,0,1,Laborers,0,6
626,5029191,F,N,Y,202500.0,Working,Secondary,Married,House / apartment,-15661.5,-2959,1,0,0,0,Sales staff,0,2
627,5028946,F,N,Y,90000.0,State servant,Secondary,Married,House / apartment,-17420.0,-234,1,0,0,0,Laborers,0,2
628,5068470,F,N,N,108000.0,Commercial associate,Secondary,Married,House / apartment,-15150.0,-719,1,0,0,0,Medicine staff,0,4
629,5045828,F,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,-22340.0,365243,1,0,0,0,Laborers,0,2
630,5095930,F,N,N,76500.0,Pensioner,Secondary,Married,House / apartment,-20592.0,365243,1,0,1,0,Laborers,0,2
631,5090049,F,N,Y,69372.0,Working,Secondary,Married,House / apartment,-15887.0,-217,1,1,1,0,Laborers,0,2
632,5067730,F,N,Y,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10288.0,-2616,1,1,1,0,Managers,0,4
633,5092239,F,N,N,117000.0,Working,Secondary,Married,House / apartment,-20754.0,-2330,1,0,0,0,Laborers,0,2
634,5105560,F,N,Y,202500.0,Commercial associate,Secondary,Civil marriage,House / apartment,-16817.0,-4410,1,0,0,1,Sales staff,0,2
635,5099914,F,N,Y,126000.0,Working,Secondary,Married,House / apartment,-10020.0,-1587,1,1,1,0,Sales staff,0,6
636,5053032,F,N,Y,135000.0,Pensioner,Secondary,Married,House / apartment,-20755.0,365243,1,0,0,0,Laborers,0,2
637,5150038,M,N,N,180000.0,Working,Secondary,not married,With parents,-12784.0,-1537,1,0,0,0,Drivers,0,1
638,5053678,F,Y,Y,225000.0,Commercial associate,Secondary,not married,House / apartment,-12075.0,-1430,1,0,1,0,High skill tech staff,0,1
639,5087538,M,N,Y,81000.0,Commercial associate,Higher education,not married,House / apartment,-9874.0,-1928,1,0,1,0,Laborers,0,1
640,5050440,F,Y,Y,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,-13046.0,-2753,1,0,0,0,Laborers,0,4
641,5096670,F,N,N,90000.0,Pensioner,Secondary,Widow,House / apartment,-21440.0,365243,1,0,1,0,Laborers,0,1
642,5061611,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-11378.0,-867,1,0,1,0,Drivers,0,4
643,5065342,F,N,Y,157500.0,Pensioner,Secondary,Married,House / apartment,-22481.0,365243,1,0,1,0,Laborers,0,2
644,5041066,F,N,Y,103500.0,Working,Secondary,not married,House / apartment,-17461.0,-2134,1,0,0,0,Sales staff,0,1
645,5105819,M,Y,N,202500.0,Commercial associate,Higher education,Married,House / apartment,-11716.0,-460,1,0,0,0,Managers,0,6
646,5135460,F,N,Y,37800.0,Pensioner,Secondary,Married,House / apartment,-13014.0,365243,1,0,0,0,Laborers,0,8
